EAN,Produto_Original,Status,Preço_De_Tabela,Preço_Pix,Preço_Cartão,Farmácia
7.89804E+12,Solução Nasal Maresis Jato Forte 100ml,Disponível,65.58,57.94,60.99,Vera Cruz
7.89638E+12,Cialis 20mg 2 comprimidos revestidos,Disponível,167.98,129.26,68.03,Vera Cruz
7.89626E+12,Regulador Intestinal Duphalac 667mg/ml Sem Sabor Artificial 200ml,Disponível,62.66,55.96,58.9,Vera Cruz
7.89621E+12,SeloZok 25mg 30 comprimidos revestidos de liberação controlada,Disponível,42.39,40.27,42.39,Vera Cruz
7.89891E+12,Traumeel S 50 comprimidos sublinguais,Disponível,107.9,95.33,50.18,Vera Cruz
7.89601E+12,Foldan 50mg/g Pomada 45g,Disponível,43.77,30.77,32.39,Vera Cruz
7.89492E+12,Suplemento Alimentar Kollis Solução Oleosa Gotas 8ml,Disponível,147.9,140.51,73.95,Vera Cruz
7.89621E+12,Analgésico Tylenol DC Liberação Imediata 20 comprimidos revestidos,Esgotado,38,31.41,33.06,Vera Cruz
7.89893E+12,Sédatif PC Boiron 60 Comprimidos Revestidos,Disponível,101.25,81.76,86.06,Vera Cruz
7.89609E+12,Plenance 20mg 30 comprimidos revestidos,Disponível,160.72,116.04,61.08,Vera Cruz
7.89771E+12,Novolin R 100UI/ml 1 ampola com 10ml,Esgotado,67.36,63.99,67.36,Vera Cruz
7.89132E+12,Noex 100mcg Spray Nasal 100 doses,Disponível,80.87,63.76,67.12,Vera Cruz
5.06063E+12,"Stezza 2,5mg + 1,5mg 28 comprimidos revestidos",Disponível,60.8,51.4,54.11,Vera Cruz
7.89172E+12,"Glucovance 500 + 2,5mg 30 comprimidos revestidos",Disponível,44.51,34.25,36.05,Vera Cruz
7.89666E+12,"Volare 40mg/0,4ml 2 seringas preenchidas de 0,4ml",Disponível,174.8,124.55,65.55,Vera Cruz
7.89106E+12,Dorflex Dip 1g 10 comprimidos,Disponível,17.43,14.91,15.69,Vera Cruz
7.89624E+12,"Ablok Plus 25mg + 12,5mg 30 comprimidos",Esgotado,26.19,20.15,21.21,Vera Cruz
7.89804E+12,Complexo Homeopático Almeida Prado N 48 60 Comprimidos,Disponível,28.9,27.46,28.9,Vera Cruz
7.89626E+12,Creon 10.000 30 cápsulas com minimicroesferas acidorresitentes,Disponível,90.41,69.57,73.23,Vera Cruz
5.70219E+12,"Daivobet 50mcg/g + 0,5mg/g Gel Dermatológico 30g",Disponível,149.43,122.08,64.26,Vera Cruz
7.89651E+12,Supositório de Glicerina Granado Adulto 12un,Disponível,31.9,25.76,27.12,Vera Cruz
7.89855E+12,Monessa 90 cápsulas,Disponível,345.94,269.49,94.56,Vera Cruz
8.90222E+12,Olmecor 40mg 30 comprimidos revestidos,Disponível,57.66,42.18,44.4,Vera Cruz
7.89132E+12,"Ginna 0,02g/g Creme Ginecológico 40g + 7 aplicadores de 5g cada",Disponível,49.47,41.35,43.53,Vera Cruz
7.89623E+12,Prolopa DR 200/50mg 30 comprimidos de liberação modificada,Disponível,131.36,99.84,52.55,Vera Cruz
7.89802E+12,Cloreto de Magnésio PA Ifal 33g,Disponível,10.15,8,8.42,Vera Cruz
7.89172E+12,Dexa Citoneurin NFF Injetável 6 ampolas: 3 com 1ml intramuscular + 3 com 2ml de diluente,Disponível,53.51,45.24,47.62,Vera Cruz
7.89492E+12,Propranolol 80mg 30 comprimidos,Disponível,28.05,21.32,22.44,Vera Cruz
7.89106E+12,Plasil 10mg 20 comprimidos,Disponível,14.45,12.36,13.01,Vera Cruz
7.89667E+12,"Broncho - Vaxom 3,5mg 10 cápsulas",Disponível,74.73,59.63,62.77,Vera Cruz
7.89664E+12,Dexilant 60mg Takeda 60 cápsulas de liberação retardada,Disponível,259.52,207.1,72.67,Vera Cruz
7.89111E+12,"Miranova 0,10mg + 0,02mg 21 drágeas",Esgotado,30.5,28.98,30.5,Vera Cruz
7.89172E+12,"Concor HCT 5mg + 12,5mg 30 comprimidos revestidos",Disponível,148.41,91.65,96.47,Vera Cruz
7.89666E+12,Montelair 4mg Sabor Cereja 60 comprimidos mastigáveis,Disponível,126.47,100.92,53.12,Vera Cruz
7.89732E+12,Fluidificante e Descongestionante Nasal Rinosoro SIC Spray 3%  50ml,Esgotado,36.19,31.98,33.66,Vera Cruz
7.89611E+12,"Aradois H 50mg + 12,5mg 30 comprimidos revestidos",Disponível,106.94,78.22,82.34,Vera Cruz
7.89132E+12,Musculare 10mg 30 comprimidos revestidos,Disponível,45.93,38.4,40.42,Vera Cruz
7.89609E+12,Suplemento Alimentar Gestamax Plus 30 cápsulas gelatinosas moles,Esgotado,94.9,84.75,89.21,Vera Cruz
7.89602E+12,Onglyza 5mg 28 comprimidos revestidos,Esgotado,179.23,136.21,71.69,Vera Cruz
7.89611E+12,"Vonau Flash 8mg Biolab, 30 comprimidos de desintegração oral",Disponível,241.42,153.66,53.92,Vera Cruz
7.89611E+12,Fly 250mg 10 cápsulas moles,Disponível,34.5,28.19,29.67,Vera Cruz
7.89638E+12,Humalog 1000UI 1 ampola com 10ml,Esgotado,173.43,164.76,57.81,Vera Cruz
7.89732E+12,Solução Oftálmica Pilocarpina 1% 10ml,Esgotado,32.27,26.06,27.43,Vera Cruz
7.89626E+12,Slow - K 600mg 20 drágeas,Disponível,19.29,15.94,16.78,Vera Cruz
7.89624E+12,Aradois 25mg 60 comprimidos revestidos,Disponível,101.9,78.41,82.54,Vera Cruz
7.89111E+12,"Femiane 0,075mg + 0,020mg 21 drágeas",Esgotado,63.66,60.48,63.66,Vera Cruz
7.89621E+12,Symbicort Turbuhaler 12/400 mcg por inalação 60 doses de pó para inalação,Esgotado,218.67,207.74,72.89,Vera Cruz
7.89172E+12,"Concor 2,5mg 30 comprimidos revestidos",Disponível,88.84,63.3,66.63,Vera Cruz
7.89626E+12,Synthroid 175mcg 30 comprimidos,Disponível,69.41,52.75,55.53,Vera Cruz
7.59E+12,Vaporizante Descongestionante Vick VapoRub Unguento 30g,Disponível,52.59,47.46,49.96,Vera Cruz
7.89633E+12,Resfenol 20 cápsulas,Disponível,26.74,20.58,21.66,Vera Cruz
4.98719E+12,Bye Bye Fever para Adultos 2 unidades,Disponível,13.9,11.62,12.23,Vera Cruz
7.89106E+12,Analgésico Novalgina 500mg/ml 10ml,Disponível,17.64,15.09,15.88,Vera Cruz
7.89611E+12,Suplemento Alimentar Doss Zinco + Vitamina D3 2.000UI + 20mg 30 cápsulas gelatinosas,Disponível,57.5,54.63,57.5,Vera Cruz
7.89857E+12,Suplemento Alimentar Althaia Vitamina D3 5.000UI 30 cápsulas moles,Disponível,80.55,33.67,35.44,Vera Cruz
7.89345E+12,Tanderalgin Delta 15 Comprimidos,Disponível,24.36,7.41,7.8,Vera Cruz
7.89666E+12,Leucogen 80mg 30 cápsulas,Disponível,167.34,133.54,70.29,Vera Cruz
7.89666E+12,"Xarope Notuss 3,0mg/ml Sabor Mel 120ml",Disponível,32.14,27.79,29.25,Vera Cruz
7.896E+12,Ibuliv 400mg 8 cápsulas moles,Esgotado,30.71,29.17,30.71,Vera Cruz
7.89132E+12,Bicerto 150mg 10 comprimidos de liberação prolongada,Disponível,55.42,46.33,48.77,Vera Cruz
7.89666E+12,Xarope Transpulmin 100mg/15ml Pediátrico Sabor Mel 150ml,Disponível,40.9,34.97,36.81,Vera Cruz
7.89603E+12,Micardis 80mg 30 comprimidos,Disponível,270.13,256.62,90.04,Vera Cruz
7.89111E+12,Angeliq 1mg + 2mg 28 comprimidos revestidos,Esgotado,143.69,110.57,58.2,Vera Cruz
7.89106E+12,Dorflex Max 8 comprimidos,Disponível,17.67,14.94,15.73,Vera Cruz
7.89891E+12,Vertigoheel 50 comprimidos,Disponível,101.9,85.19,89.67,Vera Cruz
7.89732E+12,Vitamina D3 Addera D3 5.000UI 30 comprimidos revestidos,Esgotado,136.47,112.79,59.37,Vera Cruz
7.89666E+12,Levoid 125mcg 30 comprimidos,Disponível,27.51,21.95,23.11,Vera Cruz
7.89601E+12,Dexaneurin Injetável 3 Ampolas A de 2mL e 3 Ampolas B de 1mL,Esgotado,45.66,36.43,38.35,Vera Cruz
7.89601E+12,Creme Dermatológico Vodol 20mg/g 28g,Disponível,33.23,25.59,25.59,Vera Cruz
7.89618E+12,Busonid Caps 400mcg 60 cápsulas para inalação + 1 inalador,Disponível,118.18,94.31,99.27,Vera Cruz
7.89741E+12,Lactulona 667mg/ml Xarope Sabor Ameixa 120ml,Disponível,62.02,53.62,56.44,Vera Cruz
7.896E+12,Capy 50mg/ml Solução Capilar 5% 50ml,Disponível,53.5,50.83,53.5,Vera Cruz
7.89664E+12,"Inpruv DK 7.000UI + 100mcg Apsen, 8 Comprimidos",Disponível,46.2,32.04,33.73,Vera Cruz
7.89611E+12,Aradois H 100mg + 25mg 30 comprimidos revestidos,Disponível,176.48,130.77,68.83,Vera Cruz
7.89626E+12,Voltaren 50mg 20 comprimidos revestidos,Disponível,56.74,46.89,49.36,Vera Cruz
7.89492E+12,Nivux 100mg + 20mg 12 Comprimidos,Esgotado,62.38,59.26,62.38,Vera Cruz
8.90222E+12,"Indapen SR 1,5mg 30 comprimidos revestidos de liberação prolongada",Disponível,40.55,28.51,30.01,Vera Cruz
7.89813E+12,Suplemento Hidroeletrolítico Hidralyte Laranja 500ml,Esgotado,19.9,18.91,19.9,Vera Cruz
7.896E+12,"Celerg 0,25mg + 2mg 20 comprimidos",Disponível,26.82,20.13,21.19,Vera Cruz
7.89132E+12,Noex 64mcg Spray Nasal 120 doses,Disponível,82.23,64.84,68.25,Vera Cruz
7.89609E+12,Melhoral Adulto 8 comprimidos,Disponível,14.49,12.53,13.19,Vera Cruz
7.89603E+12,Antiácido Droxaine 240ml,Disponível,46.74,38.63,40.66,Vera Cruz
7.89732E+12,Vitamina D3 Addera D3 10.000UI 10 cápsulas moles,Disponível,120.61,96.24,50.66,Vera Cruz
7.89618E+12,Corus 25mg 30 comprimidos revestidos,Disponível,56.5,53.68,56.5,Vera Cruz
7.89114E+12,Predsim 40mg 7 comprimidos,Disponível,69,58.34,61.41,Vera Cruz
7.89732E+12,Laxante Fitoterápico Tamarine Geléia Zero Açúcar 250g,Disponível,131.99,107.83,56.76,Vera Cruz
7.89793E+12,"Clob - X 0,5mg/ml Emulsão Dermatológica 59ml",Disponível,104.62,83.49,87.88,Vera Cruz
8.90222E+12,Olmecor 20mg 30 comprimidos revestidos,Esgotado,54.83,40.11,42.22,Vera Cruz
7.89127E+12,Antiácido Mylanta Plus Sabor Morango 240ml,Disponível,60.02,51.89,54.62,Vera Cruz
7.89804E+12,Fledoid 500 Gel 40g,Disponível,37.84,30.91,32.54,Vera Cruz
7.89623E+12,Probiótico ZincoPro Marjan 6 Cápsulas,Esgotado,46.9,44.56,46.9,Vera Cruz
7.89132E+12,"Trok 20mg/g + 0,64mg/g Pomada Dermatológico 30g",Disponível,41.06,34.71,36.54,Vera Cruz
7.50044E+12,Solução Nasal em Spray Vick Primeira Proteção 15ml,Esgotado,51.9,46.35,48.79,Vera Cruz
7.89622E+12,Antigases Luftal Infantil Gotas 75mg/ml Sabor Cereja 15ml,Disponível,39.99,31.53,33.19,Vera Cruz
7.89609E+12,"Nesina Met* 12,5mg + 850mg 60 comprimidos revestidos",Esgotado,191.75,182.16,63.92,Vera Cruz
7.89345E+12,Tandene 30 comprimidos,Disponível,30.98,14.13,14.87,Vera Cruz
7.89609E+12,Chá Vick Pyrena Sabor Mel e Limão 5g,Disponível,5.67,4.96,5.22,Vera Cruz
7.89662E+12,Antiácido Gastrol Pó Efervescente Sabor Laranja 5g,Disponível,4.13,3.3,3.47,Vera Cruz
7.89652E+12,Cimegripe Gotas Pediátrico Sabor Laranja 20ml,Disponível,25.72,19.06,20.06,Vera Cruz
7.8991E+12,Flexalgin 300mg + 125mg + 50mg + 30mg 30 comprimidos,Disponível,32.1,17.09,17.99,Vera Cruz
7.89621E+12,Nizoral 20mg/g Creme Dermatológico 30g,Esgotado,60.38,52.77,55.55,Vera Cruz
7.89106E+12,Analgésico Dorflex Uno 1g 10 comprimidos efervescente,Esgotado,34.68,27.17,34.68,Vera Cruz
7.89934E+12,Vesicare 10mg 30 comprimidos revestidos,Disponível,281.88,230.3,80.81,Vera Cruz
7.89114E+12,Fluir 12mcg 60 cápsulas de pó para inalação,Esgotado,119.42,95.29,50.16,Vera Cruz
7.50044E+12,Xarope Vick Mel 100ml,Disponível,45.23,38.67,40.71,Vera Cruz
7.89609E+12,Atroveran Dip 500mg/ml 20ml,Disponível,24.39,20.16,21.22,Vera Cruz
7.89626E+12,Analgésico CataflamPRO Aerossol 85ml,Disponível,56.57,44.6,46.95,Vera Cruz
7.90813E+12,Gynpro 100mg 30 cápsulas moles,Disponível,80.72,62.11,65.38,Vera Cruz
7.89666E+12,Probiótico ProHN 30 cápsulas,Disponível,113.5,107.83,56.75,Vera Cruz
7.89626E+12,Voltaren SR 75mg 20 comprimidos revestidos de liberação prolongada,Disponível,62.57,51.72,54.44,Vera Cruz
7.89626E+12,Cataflam D 50mg 20 comprimidos dispersíveis,Disponível,55.24,46.7,49.16,Vera Cruz
7.89609E+12,Buscopan Composto 20 comprimidos revestidos,Disponível,29.49,23.53,24.77,Vera Cruz
7.89114E+12,"Diprosone 0,5mg/g Pomada 30g",Disponível,58.74,50.78,53.45,Vera Cruz
7.89601E+12,Cetrolac MD 4mg/ml 5ml,Disponível,60.14,46.27,48.71,Vera Cruz
7.89894E+12,"Vagicand 0,02g/g Creme Ginecológico 40g + 7 aplicadores de 5g cada",Disponível,46.35,38.3,40.32,Vera Cruz
7.89652E+12,Loratamed Loratadina 1mg/ml Sabor Uva 100ml,Disponível,27.78,21.38,22.5,Vera Cruz
7.89623E+12,Vicog 5mg 30 comprimidos,Disponível,35.41,27.59,29.04,Vera Cruz
7.89666E+12,Acheflan 5mg/g Aerossol 75ml,Disponível,92.29,74.53,78.45,Vera Cruz
7.89664E+12,Flancox 400mg 20 comprimidos revestidos,Disponível,62.27,52.06,54.8,Vera Cruz
7.89586E+12,Aldomet 250mg 30 comprimidos revestidos,Disponível,46.2,37.31,39.27,Vera Cruz
7.89666E+12,Flagass 75mg/ml Sabor Laranja 10ml,Disponível,28.9,25.54,26.88,Vera Cruz
7.89666E+12,"Descongestionante Nasal Sorine SSC 0,9% Spray Suave Jato Contínuo 100ml",Disponível,47.89,40.49,42.62,Vera Cruz
7.89624E+12,Vasopril Plus 10mg + 25mg 30 comprimidos,Disponível,65.23,49.57,52.18,Vera Cruz
7.89172E+12,Euthyrox 50mcg 50 comprimidos,Disponível,44.16,31.88,33.56,Vera Cruz
7.89804E+12,Suplemento Alimentar Calcitran D3 1000ui 60 comprimidos revestidos,Disponível,69.9,66.41,69.9,Vera Cruz
7.89666E+12,Decongex Plus Gotas 20ml,Disponível,19.17,17.3,18.21,Vera Cruz
7.89609E+12,Neosaldina 10 drágeas,Disponível,19.24,14.44,15.2,Vera Cruz
7.89621E+12,Analgésico Tylenol Criança 32mg/ml Sabor Frutas 60ml,Disponível,56.33,41.74,43.94,Vera Cruz
7.89843E+12,Myrafer 400mg 30 comprimidos revestidos,Disponível,66.14,55.92,58.86,Vera Cruz
7.89618E+12,Vasogard 50mg 30 comprimidos,Disponível,32.09,25.3,26.63,Vera Cruz
7.89741E+12,Hirudoid 500 Pomada 5mg/g 40g,Disponível,46.41,44.09,46.41,Vera Cruz
7.89609E+12,Benegrip Multi Noite 20 comprimidos,Disponível,45.99,41.07,43.23,Vera Cruz
7.89655E+12,"Solução Oftálmica Glautimol 6,8mg/ml 5ml",Esgotado,16.35,15.53,16.35,Vera Cruz
7.89609E+12,Plurair 50mcg/dose Spray 60 doses 6ml,Esgotado,46.22,36.88,38.82,Vera Cruz
7.89666E+12,"Dastene 0,5mg 30 cápsulas moles",Disponível,130.54,111.62,58.75,Vera Cruz
7.89785E+12,Amiobal 200MG 30 Comprimidos,Disponível,46.86,31.16,32.8,Vera Cruz
7.89601E+12,Cetrolac SL 10mg 10 comprimidos sublinguais,Disponível,37.12,28.57,30.07,Vera Cruz
7.89132E+12,Ebastel 1mg/ml Xarope 60ml,Disponível,79.82,65.97,69.44,Vera Cruz
7.89664E+12,Meclin 50mg 15 comprimidos,Disponível,53.39,42.61,44.85,Vera Cruz
7.89813E+12,Maxalgina 500mg/ml Gotas Sabor Abacaxi 10ml,Esgotado,5.42,5.15,5.42,Vera Cruz
5.06063E+12,Actonel Chronos 35mg 4 comprimidos revestidos de liberação retardada,Disponível,271.82,206.59,72.49,Vera Cruz
7.89607E+12,Fenergan 25mg 20 comprimidos revestidos,Disponível,19.97,17.07,17.97,Vera Cruz
7.89172E+12,Flexive CDM Creme 25g,Disponível,56.58,48.92,51.49,Vera Cruz
7.89804E+12,Abrilar 7mg/ml Xarope 100ml,Disponível,49.77,42.09,44.3,Vera Cruz
7.89611E+12,Triazol 150mg 1 cápsula,Disponível,38.64,31.94,33.62,Vera Cruz
7.89734E+12,"Solução Oftálmica Timoptol 0,5% 5ml",Disponível,24.04,20.79,21.88,Vera Cruz
7.89813E+12,Varivax 100mg 30 comprimidos,Disponível,35.9,30.69,32.31,Vera Cruz
7.89624E+12,Lipless 100mg 30 comprimidos,Disponível,126.8,120.46,63.4,Vera Cruz
7.89897E+12,"Atensina 0,150mg 30 comprimidos",Disponível,12.99,10.36,10.91,Vera Cruz
7.89602E+12,Sal de Frutas Eno Tônica 100g,Esgotado,30.73,22.77,24.28,Vera Cruz
8.90222E+12,Azukon MR 30mg 30 Comprimidos,Disponível,22.6,15.88,16.72,Vera Cruz
7.89132E+12,Primera 20 150mcg + 20mcg 21 comprimidos,Disponível,45.05,34.67,36.49,Vera Cruz
7.89624E+12,"Drenison N 0,125mg/g + 0,35mg/g Pomada 30g",Disponível,45.36,36.63,38.56,Vera Cruz
7.89101E+12,Tylenol DC 1g Multiplas Dores 4 comprimidos,Esgotado,9.4,8.4,8.84,Vera Cruz
7.89116E+12,Rubenti 200mg 30 cápsulas duras de liberação prolongada,Disponível,152.77,120.46,63.4,Vera Cruz
7.89638E+12,Basaglar 100UI/ml 5 refis de 3ml,Disponível,304.59,240.17,84.27,Vera Cruz
7.89632E+12,Folacin Sabor Laranja Gotas 30ml,Disponível,73.15,56.98,59.98,Vera Cruz
7.89626E+12,Duphaston 10mg 28 comprimidos revestidos,Disponível,83.79,67.66,71.22,Vera Cruz
3.66204E+12,Gel para Higiene dos Olhos Blephagel 40g,Disponível,133.25,112.66,59.3,Vera Cruz
7.89896E+12,Suplemento para Gestantes Regenesis 30 Cápsulas Moles,Esgotado,84.9,80.66,84.9,Vera Cruz
7.89609E+12,Ceci 2mg + 1mg 28 comprimidos revestidos,Disponível,103.71,77.83,81.93,Vera Cruz
7.89652E+12,Loção Pediletan 1% 60ml + Pente Fino,Disponível,31.14,19.52,20.55,Vera Cruz
7.89127E+12,Lípitor 20mg 30 comprimidos revestidos,Esgotado,254.48,241.76,84.83,Vera Cruz
7.89803E+12,Acertanlo 14mg + 10mg 30 comprimidos,Disponível,154.44,146.72,51.48,Vera Cruz
7.89611E+12,"Novanlo 2,5mg 30 comprimidos",Disponível,78.79,60.63,63.82,Vera Cruz
7.89843E+12,Suplemento Alimentar UroCran Cranberry 500mg 30 Cápsulas,Disponível,107.9,102.51,53.95,Vera Cruz
7.89492E+12,Somalgin Cardio 325mg 32 comprimidos revestidos de dupla camada,Disponível,48,36.48,38.4,Vera Cruz
7.89666E+12,ProVance Aché Sabor Limão 10 Comprimidos Mastigáveis,Disponível,47.9,45.51,47.9,Vera Cruz
7.89655E+12,"Solução Oftálmica Claroft 0,12mg/ml 15ml",Esgotado,14.6,12.48,13.14,Vera Cruz
7.89671E+12,Ibufran 400mg 8 cápsulas líquidas,Disponível,25.19,10.29,10.83,Vera Cruz
7.89608E+12,Cáscara Sagrada 75mg 45 Cápsulas Duras,Disponível,58.9,55.96,58.9,Vera Cruz
7.8976E+12,Clorana 50mg 20 comprimidos,Disponível,16.15,12.58,13.24,Vera Cruz
7.89741E+12,"Cutisanol 1,5mg/g + 45mg/g Gel 100g",Disponível,73.73,57.44,60.46,Vera Cruz
7.89111E+12,Aspirina Prevent 100mg 30 comprimidos revestidos,Disponível,24.47,19.76,20.8,Vera Cruz
7.89666E+12,Levoid 75mcg 30 comprimidos,Disponível,21.55,17.2,18.1,Vera Cruz
8.90222E+12,Neblock 5mg 60 comprimidos,Disponível,109.22,75.74,79.73,Vera Cruz
7.89602E+12,Advil 600mg 12 Horas 12 comprimidos revestidos de liberação prolongada,Disponível,40.31,27.96,29.43,Vera Cruz
7.89655E+12,Solução Oftálmica Azopt 10mg/ml 5ml,Disponível,111.22,87.69,92.31,Vera Cruz
7.89734E+12,Mercilon 150mcg + 20mcg 21 comprimidos,Disponível,65.51,43.57,45.86,Vera Cruz
7.89609E+12,Fluviral Noite 20 comprimidos,Disponível,35.11,31.68,33.35,Vera Cruz
7.89671E+12,Peridal 10mg 60 comprimidos,Disponível,53.56,47.83,50.35,Vera Cruz
7.89664E+12,Colchis 1mg 30 comprimidos,Disponível,98.46,78.57,82.71,Vera Cruz
7.89632E+12,"Cyclofemina 25mg + 5mg Solução Injetável 1 ampola com 0,5ml",Esgotado,45.47,34.99,36.83,Vera Cruz
7.89609E+12,"Descongestionante Inalante Vick Bastão 0,5g",Disponível,22.98,21.83,22.98,Vera Cruz
7.89804E+12,Floratil 200mg 4 envelopes com 1g cada,Disponível,39.75,33.61,35.38,Vera Cruz
7.89586E+12,Zyloric 300mg 30 comprimidos,Disponível,69.83,59.04,62.15,Vera Cruz
7.89621E+12,Crestor 20mg 30 comprimidos revestidos,Disponível,404.06,383.86,134.69,Vera Cruz
7.89609E+12,Buscopan 10mg 20 drágeas,Disponível,28.49,23.55,24.79,Vera Cruz
7.89803E+12,"Natrilix SR 1,5mg 30 comprimidos revestidos de liberação prolongada",Disponível,60.69,45.55,47.95,Vera Cruz
7.89804E+12,Dolamin Flex 125mg + 5 mg 15 comprimidos revestidos,Disponível,67.86,56.73,59.72,Vera Cruz
7.89647E+12,Multigrip 20 cápsulas gelatinosas duras,Disponível,31.26,20.49,21.57,Vera Cruz
7.89621E+12,Invokana 100mg 30 comprimidos revestidos,Disponível,232.96,179.27,62.9,Vera Cruz
7.89795E+12,Cimegripe Muc 600mg + 1g 10 comprimidos efervescentes,Esgotado,26.17,22.33,26.17,Vera Cruz
7.89621E+12,Analgésico Tylenol Bebê 100mg/ml Sabor Frutas 15ml + Seringa Dosadora,Disponível,57.61,42.69,44.94,Vera Cruz
7.89172E+12,Glifage 1g 30 comprimidos revestidos,Disponível,57.97,44.06,46.38,Vera Cruz
7.89132E+12,Probiótico 20 Bí 10 Cápsulas com 335mg,Disponível,118.9,90.36,95.12,Vera Cruz
7.89132E+12,Kóide D Xarope 120ml + copo medidor,Disponível,52.41,45.81,48.22,Vera Cruz
7.89132E+12,Gázia 40mg 28 comprimidos gastrorresistentes,Disponível,53.4,44.14,46.46,Vera Cruz
7.89114E+12,Coristina D Pro 8 comprimidos,Disponível,25.49,22.52,23.71,Vera Cruz
7.89664E+12,Arpadol 400mg 30 comprimidos revestidos,Disponível,116.69,99.77,52.51,Vera Cruz
7.89858E+12,Ferinject 50mg/ml 1 ampola com 10ml,Disponível,823.86,618.31,216.95,Vera Cruz
7.89623E+12,Bonviva 150mg 1 comprimido revestido,Disponível,360.9,277.71,97.44,Vera Cruz
7.89609E+12,Gel Hidratante Intravaginal Lubrinat 1 Bisnaga 30g + 10 Aplicadores Descartáveis,Esgotado,116.9,97.73,51.44,Vera Cruz
7.89623E+12,Adesivos Salonpas Pequeno 4un,Esgotado,4.98,4.11,4.33,Vera Cruz
7.89822E+12,Elprazol 20mg 56 cápsulas duras de liberação retardada,Esgotado,45.29,43.03,45.29,Vera Cruz
7.896E+12,"Micropil 0,075mg + 0,030mg 63 comprimidos revestidos",Disponível,86.8,67.62,71.18,Vera Cruz
7.89664E+12,Kaloba 825mg/ml Gotas 50ml,Disponível,164.85,136.25,71.71,Vera Cruz
7.89609E+12,Vabam 20mg 15 comprimidos revestidos,Esgotado,95.33,90.56,95.33,Vera Cruz
7.89602E+12,Antiácido Sonrisal Sabor Tradicional 2 comprimidos efervescentes,Disponível,3.22,2.41,2.54,Vera Cruz
7.89962E+12,Novoprazol 20mg 28 cápsulas,Disponível,15.52,6.78,7.14,Vera Cruz
7.89618E+12,Vasogard 100mg 60 comprimidos,Disponível,93.67,70.3,74,Vera Cruz
7.89609E+12,Lenços Nasais Umedecidos Salsep Kids 30un,Esgotado,25.9,22.39,23.57,Vera Cruz
7.89666E+12,Tandrilax Aché 30 comprimidos,Disponível,37.16,32.13,33.82,Vera Cruz
7.89732E+12,"Solução Oftálmica Lumigan RC 0,01% 5ml",Esgotado,277.18,263.32,92.39,Vera Cruz
7.89708E+12,Succinato de Solifenacina 10mg Ranbaxy 30 comprimidos revestidos,Esgotado,170.66,124.84,65.71,Vera Cruz
7.89602E+12,Antiácido Eno Pastilhas Mastigáveis 500mg Sabor Menta 4un,Disponível,8.9,6.42,6.76,Vera Cruz
7.89624E+12,"Ablok Plus 50mg + 12,5mg 30 comprimidos",Disponível,48.41,37.25,39.21,Vera Cruz
7.89807E+12,Spidufen 1155mg Sabor Menta Anis com 10 Envelopes de 3g cada,Disponível,55.37,45.76,48.17,Vera Cruz
7.89671E+12,Flavonid 450mg + 50mg 30 comprimidos revestidos,Disponível,109.88,46.98,49.45,Vera Cruz
7.89666E+12,Acheflan 5mg/g Creme 30g,Disponível,73.42,69.75,73.42,Vera Cruz
7.89621E+12,"Atacand HCT 16mg + 12,5mg 30 comprimidos",Esgotado,180.86,171.82,60.29,Vera Cruz
7.89106E+12,Analgésico Novalgina 500mg/ml 20ml,Disponível,32.44,27.74,29.2,Vera Cruz
7.89896E+12,Suplemento Vitamínico Regenesis Para Gestantes 60 Cápsulas Moles,Disponível,149.9,132.44,69.71,Vera Cruz
7.89668E+12,Helleva 80mg 2 comprimidos,Disponível,64.48,53.9,56.74,Vera Cruz
7.89601E+12,Topcoid 500 Gel 5mg/ml 40g,Disponível,36.06,34.26,36.06,Vera Cruz
7.89111E+12,Flanax 275mg 8 comprimidos,Disponível,14.98,13.38,14.08,Vera Cruz
7.89611E+12,Flavenos 450mg + 50mg 30 comprimidos revestidos,Disponível,92.05,69.96,73.64,Vera Cruz
7.89106E+12,Antialérgico Allegra 120mg 10 comprimidos revestidos,Disponível,59.9,48.37,50.92,Vera Cruz
7.89608E+12,"Solução Nasal Sinustrat 9,0mg/ml 30ml",Disponível,31.76,23.24,24.46,Vera Cruz
7.89666E+12,"Trezete 10mg + 10mg Aché, 30 comprimidos",Disponível,94.4,74.43,78.35,Vera Cruz
7.89804E+12,Gynopac 4 comprimidos + Creme Ginecológico 35g + 7 aplicadores,Disponível,134.51,111.17,58.51,Vera Cruz
7.89611E+12,Listo 8mg 10 comprimidos de desintegração oral,Esgotado,56.89,54.05,56.89,Vera Cruz
7.89652E+12,Ambroxmel 30mg/5ml Xarope Sabor Mel e Eucalipto 120ml,Disponível,27.94,17.52,18.44,Vera Cruz
7.89757E+12,"Sandrena 0,1mg Gel 28 sachês com 1g",Disponível,94.72,63.89,67.25,Vera Cruz
7.89106E+12,Anador 500mg 24 comprimidos,Disponível,29.98,24.49,25.78,Vera Cruz
7.89893E+12,Spray Nasal Aquoso Nasonex 120 doses 17ml,Disponível,70.46,57.57,60.6,Vera Cruz
7.89895E+12,Vagifem 10mcg 18 comprimidos vaginais com aplicadores individuais,Disponível,156.12,126.07,66.35,Vera Cruz
7.89172E+12,Citoneurin 5.000 100mg + 100mg + 5.000mcg 60 drágeas,Disponível,199.85,142.4,74.95,Vera Cruz
